Constituent,predID,CampaignNum,Conc,Day,DOY
NPOC..mg.C.L.,P3,16,2.1479866933258362,471.6,106.35000000000002
NPOC..mg.C.L.,P3,17,5.917295833399838,502.04,136.79000000000002
NPOC..mg.C.L.,P3,18,12.49082524833709,532.48,167.23000000000002
NPOC..mg.C.L.,P3,19,29.299038722509657,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P3,20,44.787911161454794,593.36,228.11
NPOC..mg.C.L.,P3,21,55.19997645709528,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P3,22,51.27808594435895,654.24,288.99
NPOC..mg.C.L.,P3,23,25.06952992656866,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P3,24,6.713918225730014,715.12,349.87
NPOC..mg.C.L.,P3,25,2.618872721641151,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P3,26,1.5007444022583811,776,45.5
NPOC..mg.C.L.,P3,27,1.2998304619968104,806.44,75.94000000000005
NPOC..mg.C.L.,P3,28,1.615714720659466,836.88,106.38
NPOC..mg.C.L.,P3,29,2.7413859212021974,867.32,136.82000000000005
NPOC..mg.C.L.,P3,30,6.745509927689041,897.76,167.26
NPOC..mg.C.L.,P3,31,17.961992332040513,928.2,197.70000000000005
NPOC..mg.C.L.,P3,32,28.204779535780713,958.64,228.14
NPOC..mg.C.L.,P3,33,36.876625542017216,989.08,258.58000000000004
NPOC..mg.C.L.,P3,34,26.325932643954296,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P3,35,12.712354152616284,1049.96,319.46000000000004
NPOC..mg.C.L.,P3,36,5.179422440191436,1080.4,349.9000000000001
NPOC..mg.C.L.,P3,37,2.039052220431517,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P3,38,1.2810785834813985,1141.28,45.52999999999997
NPOC..mg.C.L.,P3,39,1.1289488591209693,1171.72,75.97000000000003
NPOC..mg.C.L.,P3,40,1.738054643978937,1202.16,106.41000000000008
NPOC..mg.C.L.,P3,41,3.2106366270683004,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P3,42,7.688758397276674,1263.04,167.28999999999996
NPOC..mg.C.L.,P3,43,19.84698767082549,1293.48,197.73000000000002
NPOC..mg.C.L.,P3,44,31.97949033375491,1323.92,228.17000000000007
NPOC..mg.C.L.,P3,45,35.81288117309472,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P3,46,25.8723180406515,1384.8,289.04999999999995
NPOC..mg.C.L.,P3,47,13.43747609851094,1415.24,319.49
NPOC..mg.C.L.,P3,48,6.344841590619513,1445.68,349.93000000000006
NPOC..mg.C.L.,P3,49,2.759303657382249,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P3,50,1.5808176673072736,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P3,51,1.25895345449232,1537,76
NPOC..mg.C.L.,P3,52,1.8425787077962572,1567.44,106.44000000000005
NPOC..mg.C.L.,P3,53,2.8315535990988234,1597.88,136.8800000000001
NPOC..mg.C.L.,P3,54,7.827259594901429,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P3,55,19.40475337414872,1658.76,197.76
NPOC..mg.C.L.,P3,56,34.967148644588775,1689.2,228.20000000000005
NPOC..mg.C.L.,P3,57,45.93419392946663,1719.64,258.6400000000001
NPOC..mg.C.L.,P3,58,30.173907391487543,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P3,59,16.71153235758374,1780.52,319.52
NPOC..mg.C.L.,P3,60,5.731872738361515,1810.96,349.96000000000004
NPOC..mg.C.L.,P4,1,2.4363308590542965,15,15
NPOC..mg.C.L.,P4,2,1.2176053647694232,45.44,45.44
NPOC..mg.C.L.,P4,3,0.7782085364654036,75.88,75.88
NPOC..mg.C.L.,P4,4,1.2426833030261961,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P4,5,2.5009871204663447,136.76,136.76
NPOC..mg.C.L.,P4,6,7.314537311550735,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P4,7,22.460060539320715,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P4,8,47.309101926146525,228.08,228.08
NPOC..mg.C.L.,P4,9,56.14938577033211,258.52,258.52
NPOC..mg.C.L.,P4,10,46.69121530644341,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P4,11,20.434539394646496,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P4,12,6.255707832478685,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P4,13,2.4101572265787805,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P4,14,1.2552855600263382,410.72,45.47000000000003
NPOC..mg.C.L.,P4,15,1.0057338044515884,441.16,75.910000000000025
NPOC..mg.C.L.,P4,16,1.6079940268784236,471.6,106.35000000000002
NPOC..mg.C.L.,P4,17,3.844781903309031,502.04,136.79000000000002
NPOC..mg.C.L.,P4,18,8.646506634518047,532.48,167.23000000000002
NPOC..mg.C.L.,P4,19,22.52530988717182,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P4,20,54.00277302820708,593.36,228.11
NPOC..mg.C.L.,P4,21,71.0904273337097,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P4,22,53.90588852248588,654.24,288.99
NPOC..mg.C.L.,P4,23,30.318882834326416,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P4,24,11.999008390109102,715.12,349.87
NPOC..mg.C.L.,P4,25,4.744735140490453,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P4,26,2.3468390714936125,776,45.5
NPOC..mg.C.L.,P4,27,1.9908602561048598,806.44,75.94000000000005
NPOC..mg.C.L.,P4,28,2.714421075734678,836.88,106.38
NPOC..mg.C.L.,P4,29,5.106644114520514,867.32,136.82000000000005
NPOC..mg.C.L.,P4,30,13.984976015524412,897.76,167.26
NPOC..mg.C.L.,P4,31,33.145727008308995,928.2,197.70000000000005
NPOC..mg.C.L.,P4,32,57.13808575955889,958.64,228.14
NPOC..mg.C.L.,P4,33,66.98903684718731,989.08,258.58000000000004
NPOC..mg.C.L.,P4,34,37.45325532840397,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P4,35,20.81042040906081,1049.96,319.46000000000004
NPOC..mg.C.L.,P4,36,9.722776365479177,1080.4,349.9000000000001
NPOC..mg.C.L.,P4,37,4.4839457845605075,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P4,38,2.315081259074765,1141.28,45.52999999999997
NPOC..mg.C.L.,P4,39,1.958001278108479,1171.72,75.97000000000003
NPOC..mg.C.L.,P4,40,2.8575717941283854,1202.16,106.41000000000008
NPOC..mg.C.L.,P4,41,5.019189166417363,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P4,42,12.778761122444836,1263.04,167.28999999999996
NPOC..mg.C.L.,P4,43,36.20290541153908,1293.48,197.73000000000002
NPOC..mg.C.L.,P4,44,66.36467271048696,1323.92,228.17000000000007
NPOC..mg.C.L.,P4,45,70.81578985041652,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P4,46,48.84185394047606,1384.8,289.04999999999995
NPOC..mg.C.L.,P4,47,22.73562044327821,1415.24,319.49
NPOC..mg.C.L.,P4,48,6.365076610856771,1445.68,349.93000000000006
NPOC..mg.C.L.,P4,49,2.3744883107400794,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P4,50,1.2939643428452239,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P4,51,0.8338845044708646,1537,76
NPOC..mg.C.L.,P4,52,1.0769405384083708,1567.44,106.44000000000005
NPOC..mg.C.L.,P4,53,2.703005609275762,1597.88,136.8800000000001
NPOC..mg.C.L.,P4,54,7.183027982025955,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P4,55,15.764110046074965,1658.76,197.76
NPOC..mg.C.L.,P4,56,30.639724660097606,1689.2,228.20000000000005
NPOC..mg.C.L.,P4,57,33.01233797011667,1719.64,258.6400000000001
NPOC..mg.C.L.,P4,58,26.83116004289553,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P4,59,11.855910695219073,1780.52,319.52
NPOC..mg.C.L.,P4,60,5.375343496799261,1810.96,349.96000000000004
NPOC..mg.C.L.,P5,1,2.1096938299476506,15,15
NPOC..mg.C.L.,P5,2,1.1939670202774069,45.44,45.44
NPOC..mg.C.L.,P5,3,1.1424865160962407,75.88,75.88
NPOC..mg.C.L.,P5,4,1.4381452823169814,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P5,5,3.548452951028681,136.76,136.76
NPOC..mg.C.L.,P5,6,8.806527223004858,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P5,7,21.69051285314147,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P5,8,43.75300756957987,228.08,228.08
NPOC..mg.C.L.,P5,9,59.25579432030924,258.52,258.52
NPOC..mg.C.L.,P5,10,40.47713084872839,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P5,11,17.363321653166732,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P5,12,7.053439775401564,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P5,13,3.0920337124704136,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P5,14,1.4985650010127576,410.72,45.47000000000003
NPOC..mg.C.L.,P5,15,1.2886818508282196,441.16,75.910000000000025
NPOC..mg.C.L.,P5,16,1.6757574648652036,471.6,106.35000000000002
NPOC..mg.C.L.,P5,17,3.2604744289644656,502.04,136.79000000000002
NPOC..mg.C.L.,P5,18,9.511103427071246,532.48,167.23000000000002
NPOC..mg.C.L.,P5,19,21.85680588461412,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P5,20,42.70758180245838,593.36,228.11
NPOC..mg.C.L.,P5,21,51.61220747057512,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P5,22,46.801714175875354,654.24,288.99
NPOC..mg.C.L.,P5,23,22.457403816166657,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P5,24,10.45681559805906,715.12,349.87
NPOC..mg.C.L.,P5,25,3.4985043865890733,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P5,26,1.8408590907514526,776,45.5
NPOC..mg.C.L.,P5,27,1.5688554165164308,806.44,75.94000000000005
NPOC..mg.C.L.,P5,28,2.073394882071764,836.88,106.38
NPOC..mg.C.L.,P5,29,4.618908336067479,867.32,136.82000000000005
NPOC..mg.C.L.,P5,30,13.028548217953132,897.76,167.26
NPOC..mg.C.L.,P5,31,34.40946626267443,928.2,197.70000000000005
NPOC..mg.C.L.,P5,32,67.01658050841979,958.64,228.14
NPOC..mg.C.L.,P5,33,74.66433859627641,989.08,258.58000000000004
NPOC..mg.C.L.,P5,34,43.33520603760676,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P5,35,21.509742331597028,1049.96,319.46000000000004
NPOC..mg.C.L.,P5,36,8.077515834352521,1080.4,349.9000000000001
NPOC..mg.C.L.,P5,37,3.1207210251923274,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P5,38,1.2700347444603446,1141.28,45.52999999999997
NPOC..mg.C.L.,P5,39,0.9490344847783481,1171.72,75.97000000000003
NPOC..mg.C.L.,P5,40,1.5294372573832575,1202.16,106.41000000000008
NPOC..mg.C.L.,P5,41,2.6811847700495117,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P5,42,7.814287212577646,1263.04,167.28999999999996
NPOC..mg.C.L.,P5,43,19.5720124432529,1293.48,197.73000000000002
NPOC..mg.C.L.,P5,44,37.23425587255191,1323.92,228.17000000000007
NPOC..mg.C.L.,P5,45,46.73542676950792,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P5,46,34.37520785362689,1384.8,289.04999999999995
NPOC..mg.C.L.,P5,47,16.7623749649171,1415.24,319.49
NPOC..mg.C.L.,P5,48,6.695568169534402,1445.68,349.93000000000006
NPOC..mg.C.L.,P5,49,2.772514405897493,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P5,50,1.3997728041219513,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P5,51,1.4404842411693715,1537,76
NPOC..mg.C.L.,P5,52,1.6430901310959853,1567.44,106.44000000000005
NPOC..mg.C.L.,P5,53,3.9961797289788716,1597.88,136.8800000000001
NPOC..mg.C.L.,P5,54,9.597396657834835,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P5,55,25.748332021126178,1658.76,197.76
NPOC..mg.C.L.,P5,56,40.95650418010373,1689.2,228.20000000000005
NPOC..mg.C.L.,P5,57,54.0516652786384,1719.64,258.6400000000001
NPOC..mg.C.L.,P5,58,47.46645661307782,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P5,59,23.704050117141822,1780.52,319.52
NPOC..mg.C.L.,P5,60,7.876536677906266,1810.96,349.96000000000004
NPOC..mg.C.L.,P6,1,2.584972321642983,15,15
NPOC..mg.C.L.,P6,2,1.8320472543882713,45.44,45.44
NPOC..mg.C.L.,P6,3,1.5442777056401533,75.88,75.88
NPOC..mg.C.L.,P6,4,2.2472823585818102,106.32000000000001,106.32000000000001
NPOC..mg.C.L.,P6,5,3.757302740594667,136.76,136.76
NPOC..mg.C.L.,P6,6,8.596850535187349,167.20000000000002,167.20000000000002
NPOC..mg.C.L.,P6,7,19.11233345681613,197.64000000000001,197.64000000000001
NPOC..mg.C.L.,P6,8,29.890426306077988,228.08,228.08
NPOC..mg.C.L.,P6,9,37.65571624765887,258.52,258.52
NPOC..mg.C.L.,P6,10,25.74571489753979,288.96000000000004,288.96000000000004
NPOC..mg.C.L.,P6,11,14.311271729386975,319.40000000000003,319.40000000000003
NPOC..mg.C.L.,P6,12,4.7490174812375505,349.84000000000003,349.84000000000003
NPOC..mg.C.L.,P6,13,2.3003839936508146,380.28000000000003,15.03000000000003
NPOC..mg.C.L.,P6,14,1.0055026198843422,410.72,45.47000000000003
NPOC..mg.C.L.,P6,15,0.9633700506742605,441.16,75.910000000000025
NPOC..mg.C.L.,P6,16,1.4361671211833649,471.6,106.35000000000002
NPOC..mg.C.L.,P6,17,3.0389294125316764,502.04,136.79000000000002
NPOC..mg.C.L.,P6,18,7.3375590117170155,532.48,167.23000000000002
NPOC..mg.C.L.,P6,19,16.718166990963653,562.9200000000001,197.67000000000007
NPOC..mg.C.L.,P6,20,30.298283554978177,593.36,228.11
NPOC..mg.C.L.,P6,21,45.049257683134144,623.8000000000001,258.55000000000007
NPOC..mg.C.L.,P6,22,25.396571478695822,654.24,288.99
NPOC..mg.C.L.,P6,23,14.348061291644768,684.6800000000001,319.43000000000006
NPOC..mg.C.L.,P6,24,7.154244544255299,715.12,349.87
NPOC..mg.C.L.,P6,25,2.7576038235267686,745.5600000000001,15.06000000000006
NPOC..mg.C.L.,P6,26,1.2308787540991617,776,45.5
NPOC..mg.C.L.,P6,27,1.0791200405987555,806.44,75.94000000000005
NPOC..mg.C.L.,P6,28,1.7649360156989802,836.88,106.38
NPOC..mg.C.L.,P6,29,3.7478233811139945,867.32,136.82000000000005
NPOC..mg.C.L.,P6,30,9.321473711051283,897.76,167.26
NPOC..mg.C.L.,P6,31,23.632770100395103,928.2,197.70000000000005
NPOC..mg.C.L.,P6,32,45.78895975604096,958.64,228.14
NPOC..mg.C.L.,P6,33,51.30073442625246,989.08,258.58000000000004
NPOC..mg.C.L.,P6,34,39.88291340091177,1019.5200000000001,289.0200000000001
NPOC..mg.C.L.,P6,35,22.449029085751835,1049.96,319.46000000000004
NPOC..mg.C.L.,P6,36,8.290408062368098,1080.4,349.9000000000001
NPOC..mg.C.L.,P6,37,3.535777459052882,1110.8400000000001,15.090000000000146
NPOC..mg.C.L.,P6,38,1.5823754443810663,1141.28,45.52999999999997
NPOC..mg.C.L.,P6,39,1.6132688840662015,1171.72,75.97000000000003
NPOC..mg.C.L.,P6,40,2.018161752033974,1202.16,106.41000000000008
NPOC..mg.C.L.,P6,41,4.843462309065674,1232.6000000000001,136.85000000000014
NPOC..mg.C.L.,P6,42,10.771860022132042,1263.04,167.28999999999996
NPOC..mg.C.L.,P6,43,29.07424246440303,1293.48,197.73000000000002
NPOC..mg.C.L.,P6,44,51.25614708419685,1323.92,228.17000000000007
NPOC..mg.C.L.,P6,45,61.767137709613216,1354.3600000000001,258.6100000000001
NPOC..mg.C.L.,P6,46,54.953196237979036,1384.8,289.04999999999995
NPOC..mg.C.L.,P6,47,29.309104837237367,1415.24,319.49
NPOC..mg.C.L.,P6,48,13.045152516698531,1445.68,349.93000000000006
NPOC..mg.C.L.,P6,49,4.095928038787358,1476.1200000000001,15.120000000000118
NPOC..mg.C.L.,P6,50,1.9703145181638706,1506.5600000000002,45.56000000000017
NPOC..mg.C.L.,P6,51,1.4283123057585887,1537,76
NPOC..mg.C.L.,P6,52,2.1565901732234143,1567.44,106.44000000000005
NPOC..mg.C.L.,P6,53,3.9580612991664617,1597.88,136.8800000000001
NPOC..mg.C.L.,P6,54,11.470169598378233,1628.3200000000002,167.32000000000016
NPOC..mg.C.L.,P6,55,23.253801108767494,1658.76,197.76
NPOC..mg.C.L.,P6,56,39.934652266029815,1689.2,228.20000000000005
NPOC..mg.C.L.,P6,57,44.28385030400019,1719.64,258.6400000000001
NPOC..mg.C.L.,P6,58,27.501742088685244,1750.0800000000002,289.08000000000015
NPOC..mg.C.L.,P6,59,11.557318980921913,1780.52,319.52
NPOC..mg.C.L.,P6,60,6.534572390500473,1810.96,349.96000000000004
